Year,Circuit,DriverNumber,Driver,DriverId,Team,Position,Q1,Q2,Q3,Status,event_id,year,round,name,circuit_id,circuit,country,location,format,source_row,duplicate,QualiTime,FP1_Time,FP2_Time,FP3_Time,predictable
2021,French Grand Prix,33,VER,max_verstappen,Red Bull Racing,1.0,91.001,91.08,89.99,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,122,False,89.99,93.88,92.872,91.3,True
2021,French Grand Prix,44,HAM,hamilton,Mercedes,2.0,91.237,90.788,90.248,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,123,False,90.248,93.783,93.125,92.266,True
2021,French Grand Prix,77,BOT,bottas,Mercedes,3.0,91.669,90.735,90.376,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,124,False,90.376,93.448,92.88,92.047,True
2021,French Grand Prix,11,PER,perez,Red Bull Racing,4.0,91.56,90.971,90.445,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,125,False,90.445,94.193,93.921,92.238,True
2021,French Grand Prix,55,SAI,sainz,Ferrari,5.0,92.079,91.146,90.84,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,126,False,90.84,95.342,93.698,92.195,True
2021,French Grand Prix,10,GAS,gasly,AlphaTauri,6.0,91.898,91.353,90.868,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,127,False,90.868,94.699,93.696,92.707,True
2021,French Grand Prix,16,LEC,leclerc,Ferrari,7.0,92.209,91.567,90.987,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,128,False,90.987,94.95,93.55,92.82,True
2021,French Grand Prix,4,NOR,norris,McLaren,8.0,91.733,91.542,91.252,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,129,False,91.252,94.707,93.822,92.336,True
2021,French Grand Prix,14,ALO,alonso,Alpine,9.0,92.158,91.549,91.34,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,130,False,91.34,94.693,93.34,92.624,True
2021,French Grand Prix,3,RIC,ricciardo,McLaren,10.0,92.181,91.615,91.382,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,131,False,91.382,94.644,94.079,92.759,True
2021,French Grand Prix,31,OCO,ocon,Alpine,11.0,92.139,91.736,,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,132,False,91.736,94.329,93.685,92.681,True
2021,French Grand Prix,5,VET,vettel,Aston Martin,12.0,92.132,91.767,,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,133,False,91.767,95.289,94.447,93.2,True
2021,French Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,13.0,92.722,91.813,,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,134,False,91.813,95.116,93.831,93.017,True
2021,French Grand Prix,63,RUS,russell,Williams,14.0,93.06,92.065,,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,135,False,92.065,,95.266,93.364,True
2021,French Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,15.0,92.942,,,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,136,False,92.942,97.329,95.512,94.143,True
2021,French Grand Prix,6,LAT,latifi,Williams,16.0,93.062,,,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,137,False,93.062,95.612,95.331,93.584,True
2021,French Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,17.0,93.354,,,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,138,False,93.354,95.135,93.786,93.328,True
2021,French Grand Prix,9,MAZ,mazepin,Haas F1 Team,18.0,93.554,,,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,139,False,93.554,96.651,95.551,94.642,True
2021,French Grand Prix,18,STR,stroll,Aston Martin,19.0,,,,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,140,False,,95.275,94.632,93.051,True
2021,French Grand Prix,22,TSU,tsunoda,AlphaTauri,20.0,,,,,2021-07,2021,7,French Grand Prix,28,Paul Ricard,France,Le Castellet,conventional,141,False,,94.847,93.955,92.9,True
2021,Styrian Grand Prix,33,VER,max_verstappen,Red Bull Racing,1.0,64.489,64.433,63.841,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,142,False,63.841,65.91,65.412,64.57,True
2021,Styrian Grand Prix,77,BOT,bottas,Mercedes,2.0,64.537,64.443,64.035,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,143,False,64.035,66.155,66.251,64.832,True
2021,Styrian Grand Prix,44,HAM,hamilton,Mercedes,3.0,64.672,64.512,64.067,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,144,False,64.067,66.332,65.335,64.369,True
2021,Styrian Grand Prix,4,NOR,norris,McLaren,4.0,64.584,64.298,64.12,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,145,False,64.12,66.861,65.994,65.228,True
2021,Styrian Grand Prix,11,PER,perez,Red Bull Racing,5.0,64.638,64.197,64.168,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,146,False,64.168,66.696,66.089,65.026,True
2021,Styrian Grand Prix,10,GAS,gasly,AlphaTauri,6.0,64.765,64.429,64.236,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,147,False,64.236,66.166,,65.298,True
2021,Styrian Grand Prix,16,LEC,leclerc,Ferrari,7.0,64.745,64.646,64.472,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,148,False,64.472,66.629,66.27,65.34,True
2021,Styrian Grand Prix,22,TSU,tsunoda,AlphaTauri,8.0,64.608,64.631,64.514,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,149,False,64.514,66.397,66.451,65.15,True
2021,Styrian Grand Prix,14,ALO,alonso,Alpine,9.0,64.971,64.582,64.574,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,150,False,64.574,66.475,65.827,65.4,True
2021,Styrian Grand Prix,18,STR,stroll,Aston Martin,10.0,64.821,64.663,64.708,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,151,False,64.663,66.584,66.079,65.445,True
2021,Styrian Grand Prix,63,RUS,russell,Williams,11.0,65.033,64.671,,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,152,False,64.671,66.848,66.628,65.863,True
2021,Styrian Grand Prix,55,SAI,sainz,Ferrari,12.0,64.859,64.8,,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,153,False,64.8,66.63,66.147,65.698,True
2021,Styrian Grand Prix,3,RIC,ricciardo,McLaren,13.0,65.142,64.808,,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,154,False,64.808,66.669,65.748,66.116,True
2021,Styrian Grand Prix,5,VET,vettel,Aston Martin,14.0,65.051,64.875,,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,155,False,64.875,66.708,65.934,65.492,True
2021,Styrian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,15.0,65.092,64.913,,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,156,False,64.913,66.614,66.145,65.556,True
2021,Styrian Grand Prix,6,LAT,latifi,Williams,16.0,65.175,,,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,157,False,65.175,67.18,67.669,66.119,True
2021,Styrian Grand Prix,31,OCO,ocon,Alpine,17.0,65.217,,,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,158,False,65.217,66.551,65.79,65.676,True
2021,Styrian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,18.0,65.429,,,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,159,False,65.429,,66.297,65.942,True
2021,Styrian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,66.041,,,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,160,False,66.041,67.473,66.886,65.992,True
2021,Styrian Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,66.192,,,,2021-08,2021,8,Styrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,161,False,66.192,68.081,67.315,66.692,True
2021,Austrian Grand Prix,33,VER,max_verstappen,Red Bull Racing,1.0,64.249,63.927,63.72,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,162,False,63.72,65.143,64.74,64.591,True
2021,Austrian Grand Prix,4,NOR,norris,McLaren,2.0,64.345,64.415,63.768,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,163,False,63.768,65.88,65.466,65.7,True
2021,Austrian Grand Prix,11,PER,perez,Red Bull Racing,3.0,64.833,64.483,63.99,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,164,False,63.99,65.726,65.516,65.396,True
2021,Austrian Grand Prix,44,HAM,hamilton,Mercedes,4.0,64.506,64.258,64.014,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,165,False,64.014,65.709,64.523,64.994,True
2021,Austrian Grand Prix,77,BOT,bottas,Mercedes,5.0,64.563,64.376,64.049,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,166,False,64.049,65.445,64.712,65.129,True
2021,Austrian Grand Prix,10,GAS,gasly,AlphaTauri,6.0,64.841,64.412,64.107,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,167,False,64.107,65.726,65.379,65.28,True
2021,Austrian Grand Prix,22,TSU,tsunoda,AlphaTauri,7.0,64.967,64.518,64.273,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,168,False,64.273,65.474,65.356,65.561,True
2021,Austrian Grand Prix,5,VET,vettel,Aston Martin,8.0,64.846,64.493,64.57,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,169,False,64.493,66.205,65.268,65.542,True
2021,Austrian Grand Prix,63,RUS,russell,Williams,9.0,64.907,64.553,64.591,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,170,False,64.553,,65.819,65.694,True
2021,Austrian Grand Prix,18,STR,stroll,Aston Martin,10.0,64.927,64.547,64.618,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,171,False,64.547,66.203,65.139,65.546,True
2021,Austrian Grand Prix,55,SAI,sainz,Ferrari,11.0,64.596,64.559,,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,172,False,64.559,65.431,65.62,65.347,True
2021,Austrian Grand Prix,16,LEC,leclerc,Ferrari,12.0,64.906,64.6,,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,173,False,64.6,65.409,65.708,65.484,True
2021,Austrian Grand Prix,3,RIC,ricciardo,McLaren,13.0,64.977,64.719,,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,174,False,64.719,66.181,65.698,65.725,True
2021,Austrian Grand Prix,14,ALO,alonso,Alpine,14.0,64.472,64.856,,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,175,False,64.472,,65.393,65.434,True
2021,Austrian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,15.0,64.782,65.083,,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,176,False,64.782,,65.511,65.345,True
2021,Austrian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,16.0,65.009,,,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,177,False,65.009,65.586,65.405,65.747,True
2021,Austrian Grand Prix,31,OCO,ocon,Alpine,17.0,65.051,,,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,178,False,65.051,65.98,65.527,65.674,True
2021,Austrian Grand Prix,6,LAT,latifi,Williams,18.0,65.195,,,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,179,False,65.195,66.978,66.014,66.105,True
2021,Austrian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,65.427,,,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,180,False,65.427,66.583,65.636,66.078,True
2021,Austrian Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,65.951,,,,2021-09,2021,9,Austrian Grand Prix,19,Spielberg,Austria,Spielberg,conventional,181,False,65.951,67.284,66.173,66.289,True
2021,British Grand Prix,44,HAM,hamilton,Mercedes,1.0,86.786,86.023,86.134,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,182,False,86.023,87.815,,,True
2021,British Grand Prix,33,VER,max_verstappen,Red Bull Racing,2.0,86.751,86.315,86.209,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,183,False,86.209,87.035,,,True
2021,British Grand Prix,77,BOT,bottas,Mercedes,3.0,87.487,86.764,86.328,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,184,False,86.328,87.897,,,True
2021,British Grand Prix,16,LEC,leclerc,Ferrari,4.0,87.051,86.919,86.828,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,185,False,86.828,87.828,,,True
2021,British Grand Prix,11,PER,perez,Red Bull Racing,5.0,87.121,87.073,86.844,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,186,False,86.844,88.163,,,True
2021,British Grand Prix,4,NOR,norris,McLaren,6.0,87.444,87.22,86.897,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,187,False,86.897,87.814,,,True
2021,British Grand Prix,3,RIC,ricciardo,McLaren,7.0,87.323,87.125,86.899,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,188,False,86.899,88.211,,,True
2021,British Grand Prix,63,RUS,russell,Williams,8.0,87.671,87.08,86.971,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,189,False,86.971,89.665,,,True
2021,British Grand Prix,55,SAI,sainz,Ferrari,9.0,87.337,86.848,87.007,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,190,False,86.848,87.923,,,True
2021,British Grand Prix,5,VET,vettel,Aston Martin,10.0,87.493,87.103,87.179,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,191,False,87.103,88.062,,,True
2021,British Grand Prix,14,ALO,alonso,Alpine,11.0,87.58,87.245,,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,192,False,87.245,88.873,,,True
2021,British Grand Prix,10,GAS,gasly,AlphaTauri,12.0,87.6,87.273,,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,193,False,87.273,88.449,,,True
2021,British Grand Prix,31,OCO,ocon,Alpine,13.0,87.415,87.34,,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,194,False,87.34,88.415,,,True
2021,British Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,14.0,87.595,87.617,,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,195,False,87.595,88.827,,,True
2021,British Grand Prix,18,STR,stroll,Aston Martin,15.0,88.017,87.665,,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,196,False,87.665,89.597,,,True
2021,British Grand Prix,22,TSU,tsunoda,AlphaTauri,16.0,88.043,,,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,197,False,88.043,88.6,,,True
2021,British Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,17.0,88.062,,,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,198,False,88.062,89.22,,,True
2021,British Grand Prix,6,LAT,latifi,Williams,18.0,88.254,,,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,199,False,88.254,89.227,,,True
2021,British Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,88.738,,,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,200,False,88.738,89.227,,,True
2021,British Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,89.051,,,,2021-10,2021,10,British Grand Prix,2,Silverstone,Great Britain,Silverstone,sprint,201,False,89.051,89.808,,,True
2021,Hungarian Grand Prix,44,HAM,hamilton,Mercedes,1.0,76.424,76.553,75.419,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,202,False,75.419,77.722,77.039,76.826,True
2021,Hungarian Grand Prix,77,BOT,bottas,Mercedes,2.0,76.569,76.702,75.734,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,203,False,75.734,77.616,77.012,77.055,True
2021,Hungarian Grand Prix,33,VER,max_verstappen,Red Bull Racing,3.0,76.214,75.65,75.84,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,204,False,75.65,77.555,77.31,76.914,True
2021,Hungarian Grand Prix,11,PER,perez,Red Bull Racing,4.0,77.233,76.443,76.421,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,205,False,76.421,78.466,77.824,77.917,True
2021,Hungarian Grand Prix,10,GAS,gasly,AlphaTauri,5.0,76.874,76.394,76.483,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,206,False,76.394,78.181,78.113,78.115,True
2021,Hungarian Grand Prix,4,NOR,norris,McLaren,6.0,77.081,76.385,76.489,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,207,False,76.385,78.649,78.313,77.772,True
2021,Hungarian Grand Prix,16,LEC,leclerc,Ferrari,7.0,77.084,76.574,76.496,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,208,False,76.496,78.391,78.37,77.52,True
2021,Hungarian Grand Prix,31,OCO,ocon,Alpine,8.0,77.367,76.766,76.653,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,209,False,76.653,78.765,77.759,78.174,True
2021,Hungarian Grand Prix,14,ALO,alonso,Alpine,9.0,77.123,76.541,76.715,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,210,False,76.541,78.385,78.169,77.992,True
2021,Hungarian Grand Prix,5,VET,vettel,Aston Martin,10.0,77.105,76.794,76.75,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,211,False,76.75,78.989,78.228,78.235,True
2021,Hungarian Grand Prix,3,RIC,ricciardo,McLaren,11.0,77.664,76.871,,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,212,False,76.871,79.265,78.737,77.942,True
2021,Hungarian Grand Prix,18,STR,stroll,Aston Martin,12.0,77.038,76.893,,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,213,False,76.893,78.755,78.32,78.05,True
2021,Hungarian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,13.0,77.553,77.564,,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,214,False,77.553,,79.277,78.683,True
2021,Hungarian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,14.0,77.776,77.583,,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,215,False,77.583,81.889,79.256,79.113,True
2021,Hungarian Grand Prix,55,SAI,sainz,Ferrari,15.0,76.649,,,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,216,False,76.649,78.115,78.441,77.497,True
2021,Hungarian Grand Prix,22,TSU,tsunoda,AlphaTauri,16.0,77.919,,,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,217,False,77.919,78.77,79.671,78.461,True
2021,Hungarian Grand Prix,63,RUS,russell,Williams,17.0,77.944,,,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,218,False,77.944,79.724,79.292,78.794,True
2021,Hungarian Grand Prix,6,LAT,latifi,Williams,18.0,78.036,,,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,219,False,78.036,79.824,79.479,78.821,True
2021,Hungarian Grand Prix,9,MAZ,mazepin,Haas F1 Team,19.0,78.922,,,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,220,False,78.922,80.992,81.881,79.933,True
2021,Hungarian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,20.0,,,,,2021-11,2021,11,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,221,False,,80.383,79.817,79.406,True
2021,Belgian Grand Prix,33,VER,max_verstappen,Red Bull Racing,1.0,118.717,116.559,119.765,,2021-12,2021,12,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,222,False,116.559,105.363,104.472,116.924,True
2021,Belgian Grand Prix,63,RUS,russell,Williams,2.0,119.864,116.95,120.086,,2021-12,2021,12,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,223,False,116.95,106.772,106.665,119.492,True
2021,Belgian Grand Prix,44,HAM,hamilton,Mercedes,3.0,119.218,116.229,120.099,,2021-12,2021,12,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,224,False,116.229,108.224,104.544,117.996,True
2021,Belgian Grand Prix,3,RIC,ricciardo,McLaren,4.0,121.583,117.127,120.864,,2021-12,2021,12,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,225,False,117.127,106.683,106.118,120.456,True
2021,Belgian Grand Prix,5,VET,vettel,Aston Martin,5.0,120.175,116.814,120.935,,2021-12,2021,12,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,226,False,116.814,106.177,105.336,119.436,True
2021,Belgian Grand Prix,10,GAS,gasly,AlphaTauri,6.0,120.387,116.44,121.164,,2021-12,2021,12,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,227,False,116.44,105.699,104.965,119.324,True
2021,Belgian Grand Prix,11,PER,perez,Red Bull Racing,7.0,119.334,116.886,122.112,,2021-12,2021,12,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,228,False,116.886,106.127,105.404,117.871,True
2021,Belgian Grand Prix,77,BOT,bottas,Mercedes,8.0,119.87,116.295,122.502,,2021-12,2021,12,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,229,False,116.295,105.199,104.513,119.808,True
2021,Belgian Grand Prix,31,OCO,ocon,Alpine,9.0,121.824,117.354,123.513,,2021-12,2021,12,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,230,False,117.354,106.497,105.302,118.913,True
2021,Belgian Grand Prix,4,NOR,norris,McLaren,10.0,118.301,116.025,,,2021-12,2021,12,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,231,False,116.025,106.336,105.386,118.509,True
